IN	SPEAKER	TRANSCRIPT
01:07:05.396	SPEAKER_00	Und dann hat APO zweimal mit eigenem Geld schnell zur Bank gegangen, das Schlimmste abgewehrt und da haben wir gesagt, jetzt ist es aus,
01:07:12.940	SPEAKER_00	jetzt wird eine Lösung gefunden, wie wir das anders Hand haben und da ist der entstanden worden, dass man einfach Knaller sagt, wir trennen.
01:07:20.782	SPEAKER_00	Und da musste man ein Modell finden, das haben wir dann entwickelt.
01:07:26.864	SPEAKER_00	Ist schon wieder.
01:07:27.384	SPEAKER_00	Das überfordert die Kamera.
01:07:29.485	SPEAKER_02	Das kommt daher, weil man nichts mitmacht.
01:07:58.449	SPEAKER_01	30 Sekunden, dass jetzt das rote Licht noch ist.
01:08:45.690	SPEAKER_01	Aber dann musst du das Akku raus.
01:08:47.212	SPEAKER_01	Du brauchst im Grunde genommen eine Verbindung von der Kamera, ne?
01:08:49.413	SPEAKER_01	Ja, ja, ja.
01:08:49.854	SPEAKER_01	Ja, dann wirst du schneller reden.
01:08:54.877	SPEAKER_01	Gut, wir sind gleich fertig auch.
01:08:56.739	SPEAKER_00	Ja, ich muss heute Mittag, egal.
01:08:58.041	SPEAKER_00	Ich kann sabbeln ohne Ende, das ist kein Problem.
01:09:01.484	SPEAKER_00	Habe ich schon früher noch.
01:09:03.005	SPEAKER_01	Gut, sonst machen wir so lange und den Rest haben wir dann ja so.
01:09:08.872	SPEAKER_00	Also Stichwort war die 300.000, diese Überschuldung.
01:09:12.694	SPEAKER_00	So und dann haben wir eine Lösung gefunden, wie man das heilen kann.
01:09:18.417	SPEAKER_00	Also einmal natürlich brauchten wir das wirtschaftliche Standbein, das war ja gar keine Frage.
01:09:25.722	SPEAKER_00	Weil man auch darüber natürlich mit Hilfe des Vereins einen Zugriff auf das Objekt hatte.
01:09:31.304	SPEAKER_00	So, gleichzeitig musste der Verein natürlich befreit werden von dieser Schuldenlast, weil er konnte ja gar nicht agieren.
01:09:37.626	SPEAKER_00	Gott sei Dank hat das so keiner richtig mitbekommen und wir konnten das ziemlich ungestört machen.
01:09:43.567	SPEAKER_00	Da haben wir eine Konstruktion gefunden, dass wir eine GmbH gegründet haben und dann dem Verein die Kneipe gewissermaßen abgekauft haben.
01:09:56.595	SPEAKER_00	GmbH deshalb, dass wir eine juristische Person haben wollten, wo die, die das betreiben, also der Apo und ich, die GmbH-Gesellschaft,
01:10:04.019	SPEAKER_00	da jetzt nicht über die Maßen haften.
01:10:06.161	SPEAKER_00	Und auf der anderen Seite mussten wir ja auch Geld aufnehmen, also war ja ein bisschen viel Geld, wir haben ja alle Schulden übernommen.
01:10:16.226	SPEAKER_00	Bilanzielle Möglichkeiten, wie man sowas darstellen kann.
01:10:19.627	SPEAKER_00	Jedenfalls haben wir das hingekriegt.
01:10:21.609	SPEAKER_00	Und dann ist es relativ schnell durch die einheitliche Führung, Kneipe und Restauration oder Speise, Gaststätte, wie unser Steuerberater immer sagt,
01:10:33.641	SPEAKER_00	also Speisen und Getränke, hat sich das denn verfestigt.
01:10:38.916	SPEAKER_00	So, das ist jetzt erstmal ökonomisch, ist man da auf der sicheren Seite erstmal.
01:10:44.398	SPEAKER_00	Das klappt alles.
01:10:46.421	SPEAKER_00	Wir haben dann auch versucht, mit der Ökonomie in einer Weise Politik zu machen, die von außen gar keiner gemerkt hat.
01:10:59.224	SPEAKER_00	Wir haben investiert, um deutlich zu machen, wir wollen, das ist natürlich Absicht gewesen.
01:11:06.766	SPEAKER_00	Wir möchten auch als Betreiber und im Rahmen des Vereins deutlich zu machen, das ist unser, wir wechseln immer diesen roten Faden,
01:11:14.503	SPEAKER_00	das ist unser, es besetzt halten und den Einfluss zu behalten.
01:11:18.292	SPEAKER_00	Und das scheint jetzt so erstmal wohl zu gehen.
01:11:23.319	SPEAKER_01	Weil das Gebäude gehört ja der NED.
01:11:27.480	SPEAKER_01	Und da gibt es ja bisher gar keine Auseinandersetzungen.
01:11:31.623	SPEAKER_01	Oder gab es da Auseinandersetzungen mit der NED?
01:11:33.625	SPEAKER_00	Also es gibt Auseinandersetzungen, sagen wir mal so, wie Mieter mit ihrem Vermieter Auseinandersetzungen haben.
01:11:42.189	SPEAKER_00	Die laufen jetzt bei uns immer, dass wir uns mit denen streiten, wer zahlt die Renovierung für die Toiletten oder für die Sanitäranlagen da unten.
01:11:53.398	SPEAKER_00	Oder dass wir uns streiten darüber, was sie nicht machen, Fenster dicht zu machen, Türen.
01:11:57.779	SPEAKER_00	Also alles, was wir so als klassischer Mieter, als Gewerbemieter auch mit einem Vermieter, diese Auseinandersetzungen laufen.
01:12:06.405	SPEAKER_00	Aber ansonsten sind wir als Frauenschleise24 denen egal.
01:12:12.569	SPEAKER_00	Weil die sind so groß und wenn die jetzt mit diesem Scheiß Dachs da sind, das ist denen unwichtig.
01:12:19.036	SPEAKER_00	Das ist auf der einen Sache nicht schlecht.
01:12:21.738	SPEAKER_00	Also wenn du so klein und unter der krassen Nabe da durchläufst, hat das auch Vorteile.
01:12:26.443	SPEAKER_00	Es hat natürlich auch ein paar Nachteile, weil du natürlich kaum was durchgesetzt kriegst, weil du hast natürlich null Macht,
01:12:32.005	SPEAKER_00	kein Einfluss, kein gar nichts.
01:12:34.149	SPEAKER_00	Das wird man jetzt mal gucken.
01:12:35.449	SPEAKER_00	Ich habe gebeten, dass ich mal ein Gespräch kriege mit den Delegierleuten, habe ihnen angeboten, wenn es Jahrestage sind,
01:12:43.317	SPEAKER_00	dass wir uns dann ja mal ins Benehmen setzen können, wie sie sich positionieren in der Stadtöffentlichkeit.
01:12:51.524	SPEAKER_00	Passiert dir alles nicht.
01:12:53.327	SPEAKER_00	Das finden wir aber nett, dass sie so an uns denken.
01:12:56.590	SPEAKER_00	Aber da machen die einfach nichts.
01:12:58.051	SPEAKER_00	Da wird man gucken, was dann passiert.
01:13:00.274	SPEAKER_00	Aber im Augenblick überwiegen die Vorteile, dass sie uns erstmal in Ruhe lassen.
01:13:05.759	SPEAKER_00	Das ist mehr.
01:13:07.721	SPEAKER_01	Aber die Hausbewohner... Nochmal, das ist wichtig.
01:13:11.244	SPEAKER_00	Das muss man trennen.
01:13:12.024	SPEAKER_00	Das ist der Asta.
01:13:13.546	SPEAKER_00	Das ist eben in der Konstruktion eine große Schwierigkeit.
01:13:17.289	SPEAKER_00	Das würde ich heute nicht mehr so machen wie damals.
01:13:20.813	SPEAKER_00	Aber gut.
01:13:21.693	SPEAKER_01	Stopp mal.
01:13:23.914	SPEAKER_01	Das war nichts mit Haus.
01:13:27.278	SPEAKER_01	Das war nichts mit Haus.
01:13:31.180	SPEAKER_00	Hat er verkürzt, die Zeit?
01:13:32.402	SPEAKER_01	Ist wieder aus.
01:13:34.684	SPEAKER_01	Dann ist jetzt, glaube ich, der Akku leer, ne?
01:13:42.912	SPEAKER_01	Ist der Akku vielleicht jetzt leer?
01:13:44.512	SPEAKER_XX	Abscheuung.
01:14:12.466	SPEAKER_01	Dann gucken wir mal, ob das nochmal angeht, wie das aussieht.
01:14:25.068	SPEAKER_00	Gut.
01:14:25.188	SPEAKER_00	Da kommen wir auf den Gedanken.
01:14:26.108	SPEAKER_00	Das Problem ist tatsächlich, wir haben uns ja damals entschieden, im Grunde genommen die Verwaltung des Hauses, was die Studentenwohnungen angeht,
01:14:35.859	SPEAKER_00	über den AStA zu organisieren.
01:14:37.970	SPEAKER_00	Das sprach ja auch einiges dafür, AStA und so weiter und so fort.
01:14:42.171	SPEAKER_00	Nur muss man natürlich wissen, dass der AStA eine sehr instabile, fragile Einrichtung ist.
01:14:49.354	SPEAKER_00	Da gibt es natürlich Leute, die das dauerhaft machen.
01:14:52.036	SPEAKER_00	Aber letztendlich ist das natürlich kein Partner, den man so berechnen kann.
01:14:57.238	SPEAKER_00	Jetzt kommt dazu, dass die Truppen, die da wohnen, ja auch alles andere als berechenbar sind.
01:15:04.063	SPEAKER_00	Das heißt, es gab dann immer konkurrierende Modelle.
01:15:06.423	SPEAKER_00	Du konntest dich ja nicht bewerben, so wie beim AStA.
01:15:09.364	SPEAKER_00	Ich hätte gerne was, sondern...
01:15:10.878	SPEAKER_00	Du hattest ja dieses komische Aufnahmeverfahren.
01:15:13.020	SPEAKER_00	Wir wollten ja auch möglichst viel retten von früher.
01:15:15.640	SPEAKER_00	Also Etage für Etage.
01:15:17.100	SPEAKER_00	Das ist ja auch alles gut und schön gemacht.
01:15:19.662	SPEAKER_00	Aber das hat dazu geführt, dass die das zwar gemacht haben, aber die Leute haben sich ja verändert.
01:15:27.645	SPEAKER_00	Das waren ja nicht mehr Politische, die sagten, ich will aber keinen rechten Sack hier drin haben oder Verbindungstudenten,
01:15:33.828	SPEAKER_00	so wie wir das damals formuliert hätten.
01:15:35.929	SPEAKER_00	Sondern das war jetzt alles völlig beliebig.
01:15:40.485	SPEAKER_00	Und das war in der Beliebigkeit auch zufällig.
01:15:44.957	SPEAKER_00	So, und dadurch, dass die Sprecher, die damals eine bestimmte Rolle noch gehabt haben, schon seit 10, 15 Jahren, nicht mehr existieren,
01:15:52.460	SPEAKER_00	und wir haben als Kneipe dann probiert, nach 13, als wir gesagt haben, das ist jetzt privat, wir möchten euch das gerne darlegen, was die Beweggründe sind, wie wir das uns denken und so weiter, hat gar keinen gejuckt.
01:16:04.655	SPEAKER_00	Also das war alles völlig uninteressant für die.
01:16:08.618	SPEAKER_00	Du hast auch, wir haben auch heute...
01:16:10.873	SPEAKER_00	Den einen oder anderen, der ein bisschen interessiert ist.
01:16:13.916	SPEAKER_00	Ansonsten wohnen die da und es ist Feierabend.
01:16:15.997	SPEAKER_00	Und wir haben den, das ist das Theater, was alle Mietparteien untereinander haben.
01:16:21.042	SPEAKER_00	Wer stellt den Müll raus?
01:16:22.943	SPEAKER_00	Diese klassischen Geschichten.
01:16:24.344	SPEAKER_00	Das haben wir da auch alles.
01:16:25.864	SPEAKER_00	Aber politisch gesehen, dass die sich artikulieren, ist nicht.
01:16:30.229	SPEAKER_00	Das ist eine große Schwierigkeit.
01:16:33.331	SPEAKER_00	Aber das ist natürlich geschuldet der Tatsache, dass insgesamt wenig Politik unter Studenten an der Hochschule ist.
01:16:39.074	SPEAKER_00	Da kann ich nicht erwarten, dass ausgerechnet da in der ersten und zweiten Etage was passiert.
01:16:43.077	SPEAKER_00	Aber das ist der Punkt, der macht das schwach.
01:16:46.759	SPEAKER_00	Sonst könnten die mehr vielleicht rausreißen.
01:16:49.320	SPEAKER_00	Im Augenblick sind sie die einzige Verteidiger des Bereichs Weltstudenten, wo sind denn wir?
01:16:53.342	SPEAKER_00	Sind die dafür so getragen?
01:16:57.246	SPEAKER_00	Aber da könnte man mehr draus machen.
01:17:00.970	SPEAKER_00	Also die nutzen ja auch nicht den Kulturverein.
01:17:05.755	SPEAKER_00	Wenn es da ein paar fischige Leute gäbe, unter dem Label F24, da würden die doch offen sein, da kannst du alles Mögliche machen.
01:17:14.884	SPEAKER_00	Ist aber nicht.
01:17:15.864	SPEAKER_01	Ist kein Interesse.
01:17:17.006	SPEAKER_00	Ne, ist kein Interesse dabei.
01:17:20.039	SPEAKER_00	Schau mal, wenn du dann früher noch hinhast, die Leute, die wir von der Kunstschule hatten und so, mit den Ausstellungen,
01:17:27.819	SPEAKER_00	wäre ja heute immer noch möglich.
01:17:30.065	SPEAKER_00	Interessiert keinen weiter.
01:17:31.627	SPEAKER_00	Ab und zu gibt es mal einen, der war in einer Fotoausstellung, da gab es mal so Vereine.
01:17:35.248	SPEAKER_00	Aber das ist wirklich ganz singulär.
01:17:38.730	SPEAKER_00	Und das, was wir an sich erhofft hatten damals, das ist nicht eingetreten.
01:17:45.555	SPEAKER_XX	Abschließend vielleicht nochmal...
01:17:48.471	SPEAKER_01	Haben wir alle Erfolgsfaktoren, vielleicht könntest du die nochmal, nur drei, vier Erfolgsfaktoren benennen, wo du sagst,
01:17:54.956	SPEAKER_01	die waren wichtig jetzt für die Frauenstraße, dass das passiert ist.
01:18:03.408	SPEAKER_00	Also sicher war einer der Erfolgsfaktoren, dass man die richtige soziale Frage zu einem richtigen Zeitpunkt aufgegriffen hat.
01:18:11.293	SPEAKER_00	Also dass es im Grunde genommen eine günstige Gelegenheit gewesen ist vom Zeitpunkt her, von dem Ort her, also das ist die griechische Tragödientheorie des Kairos,
01:18:24.237	SPEAKER_00	also vom Vom Ort her, Frauenstraße, die Fassade, vom Zeitpunkt her, Anfang der 70er Jahre und der beteiligten Leute.
01:18:33.569	SPEAKER_00	Also es wäre sicherlich, war es auch notwendig, so etwas wie die DKP trotz all ihrer Kleinheit zu haben, weil es einfach ein stabiles Korsett war,
01:18:42.650	SPEAKER_00	die mehr bewirkte als, sagen wir mal, ein Sprecherrat des Hauses.
01:18:46.795	SPEAKER_00	Das würde er ja wahrscheinlich auch zugeben.
01:18:48.676	SPEAKER_00	Das heißt, das war immer die Rückkopplung zu den Leitungsorganen unserer Partei, war natürlich immer mehr unterm Strich, als was die gemacht haben.
01:18:57.319	SPEAKER_00	Ja, das war eben alles brechenbar.
01:18:59.121	SPEAKER_00	Diese Sache mit dem Hausbesetzerkongress, die haben wir ja unsere Schiene hochgezogen.
01:19:03.524	SPEAKER_00	Also mit Plakaten und mit diesem ganzen, auf dem Schlag, der plötzlich alle sagten, oh, was ist denn hier los?
01:19:08.966	SPEAKER_00	So, das war, kann man sagen, es war der geeignete Ort, der geeignete Zeitpunkt und es waren die Akteure, die dort zusammengewirkt haben auf einer sehr im loyalen,
01:19:21.271	SPEAKER_00	verlässlichen Art und Weise, die das gebracht haben.
01:19:25.337	SPEAKER_00	Und dann hatte man einfach auch Glück mit der Umgebung gehabt, dass die das in einer bestimmten Weise auch anerkannt und respektiert hat.
01:19:33.744	SPEAKER_00	Aber ich glaube, dass sich das immer wiederholen lassen würde, Nicht in der gleichen Art und Weise, aber das ist wiederholbar.
01:19:41.693	SPEAKER_00	Also was ich vorhin gesagt habe.
01:19:42.733	SPEAKER_01	Die Infektionen waren ja im Grunde genommen dann auch mehr oder weniger Zufall.
01:19:46.155	SPEAKER_01	Also dass man Zirkel im Ministerium sitzt.
01:19:48.497	SPEAKER_00	Das ist nachher alles egal.
01:19:50.238	SPEAKER_00	Aber es ist immer Ergebnis, der Zufall ist immer das Ergebnis einer bestimmten Notwendigkeit.
01:19:54.301	SPEAKER_00	Anders klappt das nicht.
01:19:58.203	SPEAKER_00	Und das ist schulmäßig, kann man das hier dann darstellen.
01:20:02.079	SPEAKER_00	Nochmal, es geht nicht um Verklärung, sondern es geht um das Erkennen von Prozessen, wie ich die beeinflussen kann, wie ich da was machen kann.
01:20:09.314	SPEAKER_00	Dafür ist das absolut ein Schulbeispiel.
01:20:13.693	SPEAKER_01	Und damit hat es wieder eine Bedeutung heute.
01:20:16.094	SPEAKER_00	Ja, und das ist was anderes als Oral History oder zu sagen, ach, ich will das jetzt nicht geringschätzen, aber das wäre mein Vorwurf gewesen gegen diesen Erdmann-Leute an der Hochschule.
01:20:27.838	SPEAKER_00	Nee, nee, das ist hier mehr.
01:20:29.658	SPEAKER_00	Das ist wirklich, so kann Demokratie funktionieren.
01:20:33.301	SPEAKER_00	Oder so müsste sie funktionieren.
01:20:35.641	SPEAKER_00	So, und das ist, da kann man viel dran deutlich machen.
01:20:38.283	SPEAKER_00	Das ist für mich das Wichtigste.
01:20:42.229	SPEAKER_00	Das ist heute immer noch, da kann man Haltung dran deutlich machen.
01:20:45.770	SPEAKER_00	Bei den meisten spürt man das bis heute noch.
01:20:49.811	SPEAKER_01	Das stimmt.
01:20:50.992	SPEAKER_00	Das ist einfach, wenn Leute hingehen, die müssen nichts mehr mit links groß am Hut zu haben, aber dass ich für sich persönlich,
01:20:56.564	SPEAKER_00	wenn sie da vor dem Haus stehen, da bin ich stolz drauf, dass ich dabei gewesen bin.
01:21:00.314	SPEAKER_00	Da habe ich was richtig gemacht.
01:21:03.494	SPEAKER_XX	So ist es.
01:21:04.615	SPEAKER_00	Ja, gibt es noch Sachen, die du noch berichten möchtest, was wir jetzt gar nicht angesprochen haben?
01:21:13.402	SPEAKER_00	Was ich?
01:21:13.622	SPEAKER_00	Was wir nicht angesprochen haben.
01:21:14.342	SPEAKER_00	Also mir war das Wichtigste, dass diese Aussage, Studenten sind Bürger dieser Stadt, das würde ich gerne auch exklusiv vor der Hof platzieren,
01:21:23.387	SPEAKER_00	weil das ist für diese Bewegung damals wichtig, weil das war neu.
01:21:27.610	SPEAKER_00	Dass Studenten im Grunde genommen tätig geworden sind, nicht wie irgendwelche Mechaniken, sondern als Bürger dieser Stadt.
01:21:33.475	SPEAKER_00	Wo die sozusagen ihr Recht zu leben und so weiter eingeklagt haben.
01:21:37.018	SPEAKER_00	Das war, glaube ich, ein ganz wichtiger Gesichtspunkt.
01:21:39.759	SPEAKER_00	Das ist ja bis heute, spielt das ja immer noch eine Rolle, nicht nur eine ganz große, aber ja gut.
01:21:44.720	SPEAKER_01	Ja, dann danke ich dir ganz herzlich für das Interview.
01:21:48.122	SPEAKER_00	Prima.
01:21:49.042	SPEAKER_XX	Und ich schicke dir dann das Transkript.
01:21:52.423	SPEAKER_XX	Also ja, aber lass dir Zeit.
