IN	SPEAKER	TRANSCRIPT
01:19:48.953	SPEAKER_01	Da haben wir auf jeden Fall ganz so...
01:19:52.595	SPEAKER_01	Tische draußen aufgestellt und Teppiche ausgelegt und so und haben dann was zu essen mitgebracht und haben dann eben auch Infomaterial,
01:20:04.938	SPEAKER_01	Flugblätter fertig gemacht und die dann verteilt und sind mit den Passanten ins Gespräch gekommen.
01:20:14.010	SPEAKER_01	Genau, das war irgendwie freitags zum Ökomarkt.
01:20:19.132	SPEAKER_01	Wie haben wir das denn nochmal genannt?
01:20:23.319	SPEAKER_01	Auf jeden Fall war das eine total nette Aktion und daraus ist dann dieses Bündnis für urbane Wohnformen entstanden, wo wir dann gedacht haben,
01:20:34.150	SPEAKER_01	jetzt haben wir eine bessere Möglichkeit, wirklich auch einfach auch schlagkräftiger agieren zu können politisch.
01:20:42.904	SPEAKER_01	Und das ist dann leider irgendwann so ein bisschen in dem kleinen, kleinen einer Vereinsgründung versandet, finde ich.
01:20:56.737	SPEAKER_01	Also eine Zeit lang haben wir wirklich auch was erreicht, aber leider kam dann die Idee, es müsste doch ein Verein daraus werden.
01:21:09.338	SPEAKER_01	Mit Satzung.
01:21:10.359	SPEAKER_01	Mit sich selbst.
01:21:11.761	SPEAKER_01	Und das war wirklich eigentlich so der Todesstoß.
01:21:15.463	SPEAKER_01	Also es gibt es noch, aber ich habe da auch keinen Kontakt mehr zu.
01:21:21.710	SPEAKER_01	Aber jetzt bin ich so langsam wieder dabei, mich da mehr zu beschäftigen.
01:21:29.976	SPEAKER_00	Ja, schön.
01:21:31.783	SPEAKER_00	Gut, erzähl doch nochmal kurz, wie es dann bei dir weiterging.
01:21:35.145	SPEAKER_00	Also du bist dann mit Hans ausgezogen, als dann die ersten Renovierungen anstanden.
01:21:40.288	SPEAKER_00	Ihr habt die Kneipe weitergeführt.
01:21:42.430	SPEAKER_00	Bis wann habt ihr die Kneipe weitergeführt?
01:21:44.350	SPEAKER_00	Also ich weiß es gar nicht mehr.
01:21:46.931	SPEAKER_01	Also ich habe dann, irgendwann war ich ja dann in Bielefeld.
01:21:56.978	SPEAKER_01	Im Studium?
01:21:57.778	SPEAKER_01	Im Studium.
01:21:59.538	SPEAKER_01	Ich weiß nicht gerade mal.
01:22:01.625	SPEAKER_01	Bio und Chemie.
01:22:03.546	SPEAKER_01	Und dann habe ich, ich glaube bis 83, aber das war auch nur relativ kurz, anderthalb Jahre oder sowas.
01:22:11.869	SPEAKER_01	Da habe ich natürlich nicht in der Frauenstraße gearbeitet.
01:22:16.011	SPEAKER_01	Aber dann, als ich wieder zurückkam, also ich habe schon auch immer noch so einige Nachtschichten gemacht.
01:22:23.496	SPEAKER_01	Wobei ich dann merkte, das ist mir einfach zu anstrengend.
01:22:28.097	SPEAKER_01	Bis du dann da irgendwie rauskommst, ist dann...
01:22:31.725	SPEAKER_01	Trotz Sperrstunde irgendwie zwei, bis man dann irgendwie eigentlich so zur Ruhe kommt, ist es dann drei und das war jetzt nicht so mein Ding.
01:22:39.548	SPEAKER_01	Dein Rhythmus, ne?
01:22:40.488	SPEAKER_01	Ne, überhaupt nicht.
01:22:42.470	SPEAKER_01	Und dann habe ich, 87 habe ich dann ja meine erste Stelle gehabt und da habe ich auf jeden Fall keine Nachtschichten mehr gemacht.
01:22:56.952	SPEAKER_01	Und habe aber noch ganz lange eben die Buchführung gemacht und war auch Kassenwartin.
01:23:04.536	SPEAKER_01	Das weiß ich wohl noch, auch als Ramon schon da war.
01:23:13.760	SPEAKER_01	Das muss bis in die 90er Jahre gewesen sein, dass ich das gemacht habe.
01:23:17.841	SPEAKER_00	Und dann gab es ja im Grunde insgesamt eine Umstellung der Kneipe.
01:23:22.944	SPEAKER_00	Oder war das schon vorher, dass du das abgegeben hast?
01:23:26.057	SPEAKER_00	Nee, das war schon vorher.
01:23:28.019	SPEAKER_01	Das war schon vorher.
01:23:28.899	SPEAKER_01	Ja, das muss dann irgendwie auch so wahrscheinlich im Rahmen des, also nach dem, oder ja, im Rahmen des Referendariats, dass ich dann einfach auch genug anderes zu tun hatte.
01:23:56.497	SPEAKER_01	Das war wann?
01:23:58.399	SPEAKER_01	Das war... 91 bis 93?
01:24:08.648	SPEAKER_01	Nee, Quack.
01:24:11.909	SPEAKER_01	93 bis 95?
01:24:14.972	SPEAKER_01	93 bis 95 war das wahrscheinlich dann.
01:24:17.234	SPEAKER_00	In der Zeit?
01:24:18.114	SPEAKER_01	Ja.
01:24:18.636	SPEAKER_01	Okay.
01:24:20.729	SPEAKER_01	Also ich denke mal, dass ich das davor dann auch abgegeben habe.
01:24:25.092	SPEAKER_01	Aber bis dahin habe ich dann eben noch so auch Hans kontrolliert.
01:24:32.779	SPEAKER_00	Hattest du das Gefühl, da musstest du schon mal genauer hinweisen?
01:24:36.122	SPEAKER_00	Nein, überhaupt nicht.
01:24:38.064	SPEAKER_01	Nein, das lief alles wirklich korrekt.
01:24:40.827	SPEAKER_01	Und ja...
01:24:46.515	SPEAKER_01	Die einzige Zitterpartie waren immer die Semesterferien, da ging es immer ziemlich runter.
01:24:53.659	SPEAKER_01	Wo es dann auch manchmal so schlaflose Nächte gab.
01:24:58.462	SPEAKER_01	Aber ansonsten lief der Laden ja ganz gut.
01:25:06.036	SPEAKER_00	Und Hans ist dann die ganze Zeit noch tagsüber da gewesen oder hat er auch noch Nachtschichten oder Abendschichten gemacht?
01:25:13.261	SPEAKER_01	Ja, der war ja viel da.
01:25:14.702	SPEAKER_01	Er hat tagsüber gemacht, aber wenn abends irgendjemand ausfiel, hat er dann noch die Abende gemacht.
01:25:23.564	SPEAKER_01	Und dann ist er abends dann oft auch noch hin und hat Kleingeld gebracht oder irgendwas.
01:25:28.729	SPEAKER_01	Ja, da war einfach auch viel da.
01:25:32.032	SPEAKER_01	Was dann natürlich auch unserer Beziehung manchmal nicht so zuträglich war.
01:25:38.136	SPEAKER_00	Ja, kann ich mir vorstellen.
01:25:39.958	SPEAKER_00	Und dann bist du im Grunde, dann hast du in Projekten ja gearbeitet, bist ja nach dem Referendardienst nicht in die Schule gegangen.
01:25:52.841	SPEAKER_01	Nee, nach dem Referendardienst bin ich erst mal krank geworden.
01:25:57.644	SPEAKER_01	Und dann bin ich in die Schule gegangen, weil ich irgendwie dachte, ich muss jetzt auch gucken, dass ich regelmäßig Geld kriege.
01:26:06.408	SPEAKER_00	Das war vorher.
01:26:07.288	SPEAKER_00	Da wohntest du dann schon mit Ramon alleine?
01:26:10.610	SPEAKER_00	Nee, ich bin 1998...
01:26:16.101	SPEAKER_01	Ausgezogen.
01:26:17.222	SPEAKER_01	Oktober 98 und Hans ist im Oktober 99 gestorben.
01:26:25.345	SPEAKER_01	Aber eine Geschichte muss ich noch loswerden und zwar war ja der Papst mal in Münster, ne?
01:26:30.567	SPEAKER_00	Ja, genau.
01:26:31.908	SPEAKER_00	Welcher war das jetzt nochmal?
01:26:34.109	SPEAKER_00	Aus Polen, ne?
01:26:34.929	SPEAKER_00	Aus Polen meine ich auch, dass der das war.
01:26:37.329	SPEAKER_01	Auf jeden Fall sind ja vorher auch schon alle Püttdeckel zugeschweißt worden und so und dann...
01:26:43.788	SPEAKER_01	An dem Tag waren dann auch hier so Scharfschützen auf den Dächern und sowas.
01:26:49.449	SPEAKER_01	Und wir wussten, dass der Papst eben auf dem damals noch Hindenburgplatz landen würde.
01:26:58.692	SPEAKER_01	Und dann rechneten wir damit, dass ganz viele Leute eben durch die Frauenstraße gehen zum Domplatz.
01:27:06.920	SPEAKER_00	Da hat er dann auch eine Messe gehalten?
01:27:10.362	SPEAKER_01	Ja, eine Messe gehalten und irgendwie noch ziemlich frauenfeindliche Rede, Predigt nennt sich das ja, Predigt gehalten.
01:27:18.145	SPEAKER_01	Also so, dass ich danach eben aus der Kirche ausgetreten bin.
01:27:22.228	SPEAKER_01	Ah, okay.
01:27:23.247	SPEAKER_01	Das war der Anlass dann?
01:27:24.328	SPEAKER_01	Ja, das war dann irgendwie der Tropfen, der das fast zum Überlaufen brachte.
01:27:29.719	SPEAKER_01	Naja, auf jeden Fall hatten wir dann gedacht, oh klasse, da können wir doch ganz viel Würstchen verkaufen und Cola und sowas und Bier und ja,
01:27:41.438	SPEAKER_01	hatten dann richtig viel eingekauft und ja, und dann standen wir dann da in dem, haben unser ganzes Equipment da aufgebaut da vorne, wo das das Tor zum das Eingangstor ist, zum Fahrrad zum Fahrrad stehen dann Und ja, die Küche hat eben die Würstchen, wollte Würstchen verkaufen und wir eben Softgetränke und so weiter.
01:28:07.993	SPEAKER_01	Ja, und es liefen auch, also erstmal kam dann der Papst dann auch mit fünf Hubschraubern angeflogen.
01:28:16.096	SPEAKER_01	Oh.
01:28:16.518	SPEAKER_01	Damit man scheinbar nicht weiß, in welchem er nun sitzt.
01:28:19.238	SPEAKER_02	Ah ja.
01:28:19.859	SPEAKER_01	Und dann ist er aber nicht durch die Frauenstraße gefahren, sondern durch die Überwasserstraße.
01:28:24.601	SPEAKER_01	Das war schon mal der erste Fauxpas.
01:28:27.403	SPEAKER_01	Und dann...
01:28:28.887	SPEAKER_01	Und dann diese ganzen katholischen Pilger da, die hatten aber scheinbar alle ihre eigene Butterbrote mit und ihr hatte keine Kaffee.
01:28:37.676	SPEAKER_01	Auf jeden Fall sind wir auf Unmengen an Würstchen hängen geblieben.
01:28:44.261	SPEAKER_01	Oh, waren wir sauer.
01:28:45.283	SPEAKER_01	Und dann war uns das aber nicht alleine so passiert, sondern wir sind dann hinterher auch noch mal so durch Jüdefelder Straße und so,
01:28:52.594	SPEAKER_01	wo wir eben auch so... Und alle hatten gedacht, das große Geschäft.
01:28:56.372	SPEAKER_01	Genau.
01:28:56.832	SPEAKER_01	Und dann kommen die Pilger alle mit ihrem eigenen Bütterchen an.
01:28:59.494	SPEAKER_01	Genau.
01:29:01.136	SPEAKER_01	Und unser Hund Töle, Herr von und zu Töle, der hat von allen irgendwie mal ganz viel Würstchen gekriegt zu fressen.
01:29:08.962	SPEAKER_01	Auf jeden Fall hatte der hinterher einen fürchterlichen Durst und...
01:29:16.854	SPEAKER_01	Aber wir konnten auch drüber lachen.
01:29:19.015	SPEAKER_01	Aber das war wirklich, also so, ja, also so richtig, so denkste.
01:29:27.701	SPEAKER_00	Jetzt beim letzten Papstbesuch, das war dann ja der Ratzinger, der hier in Münster war, da haben die Frauenstraßenhausbewohner auch was gemacht.
01:29:36.045	SPEAKER_00	Das weiß ich gar nicht mehr.
01:29:36.926	SPEAKER_00	Transparent.
01:29:37.845	SPEAKER_00	Und zwar auch was zu dem Thema Mann-Frau-Hilfe.
01:29:40.980	SPEAKER_00	Die hatten da auch irgendwie einen ganz coolen Spruch auf dem Transparent.
01:29:44.742	SPEAKER_00	Ich muss da nochmal nachfragen.
01:29:45.801	SPEAKER_00	Ich interviewe ja auch noch die jungen, jetzigen Hausbewohnerinnen und Hausbewohner.
01:29:50.484	SPEAKER_00	Und da muss ich da nochmal nachfragen.
01:29:54.104	SPEAKER_00	Die Würstchen.
01:29:55.145	SPEAKER_00	Der Papst und die Würstchen, ja.
01:29:56.885	SPEAKER_00	Genau.
01:29:57.185	SPEAKER_02	Sehr schön.
01:29:57.585	SPEAKER_00	Und Ulla, gibt es denn noch irgendwas, was du noch ansprechen möchtest?
01:30:05.067	SPEAKER_00	Jetzt gerade hast du noch diese Geschichte erzählt.
01:30:07.578	SPEAKER_00	Was dir noch einfällt oder was dir wichtig ist zu sagen zu dem Thema?
01:30:18.166	SPEAKER_01	Also ich denke schon eben so, dass mich das sehr geprägt hat auch so in meinem Leben.
01:30:28.063	SPEAKER_01	Ja, dass ich eigentlich auch immer so, besonders auch als Hans da noch gearbeitet hat, war es einfach ja auch noch diese ganz starke Verbindung dazu.
01:30:39.009	SPEAKER_01	Es waren natürlich auch immer diese, ja auch diese Charakteren, die dann immer in der Frauenstraße ein- und ausgingen.
01:30:51.176	SPEAKER_01	Und also...
01:30:54.011	SPEAKER_01	Man ist ja mehr Psychologe als Viert.
01:30:59.311	SPEAKER_01	Und dann haben wir auch versucht, es waren ja auch mal so eine Truppe Neonazis da, die dann irgendwie, also da war ich nicht in der Kneipe,
01:31:08.491	SPEAKER_01	aber die haben schon auch da ziemlich rumgewütet.
01:31:11.854	SPEAKER_01	Also wir waren ja auch immer als die linke Kneipe bekannt und ja, so dass wir eben auch da bei den Rechten schon im Fokus standen.
01:31:25.237	SPEAKER_01	Und das war für mich schon auch manchmal ein bisschen beängstigend.
01:31:33.603	SPEAKER_01	Aber schon auch wichtig so für meine politische Verortung, denke ich mal.
01:31:38.787	SPEAKER_00	Ja, okay.
01:31:40.927	SPEAKER_01	Auch wenn die DKP mich nie gekriegt hat, also in diesem Fall nicht.
01:31:46.679	SPEAKER_01	Immer so diese Anwerbeversuche, dass Hans und ich dann eingeladen wurden zu irgendwie doch tiefschürfenden Gesprächen.
01:31:55.301	SPEAKER_01	Wer hat euch eingeladen?
01:31:56.502	SPEAKER_01	Wolfgang Menzel?
01:31:58.002	SPEAKER_01	Nee, mit dem haben wir ja zusammen gewohnt.
01:32:02.164	SPEAKER_01	Also Hans besonders, Hans und Wolfgang, die haben sich immer ziemliche Diskussionen geliefert.
01:32:09.307	SPEAKER_01	Und irgendwann haben wir auch mal Wolfgang mit nach Berlin genommen und Aber das ist noch wieder eine ganz andere Geschichte.
01:32:15.654	SPEAKER_01	Aber das war wirklich spannend, wie dann Wolfgang mit der Realität der DDR konfrontiert wurde.
01:32:27.244	SPEAKER_01	Naja, aber es war eben so, dass ich mich da nicht erinnern konnte.
01:32:37.725	SPEAKER_01	Also ich fand, dass sie wirklich sich sehr, sehr stark engagiert haben, aber es war nicht meine politische Heimat.
01:32:44.927	SPEAKER_01	Aber was ich zum Beispiel total toll fand, das war, dass wir eigentlich alle quasi so Paten hatten, die, wo wir hätten einziehen können oder die sich um uns gekümmert hätten,
01:32:58.919	SPEAKER_01	wenn wir geräumt worden wären.
01:33:01.452	SPEAKER_01	Und das finde ich schon wirklich eine sehr...
01:33:07.014	SPEAKER_01	Also es war für uns auf jeden Fall eine sehr große Sicherheit dann auch.
01:33:10.516	SPEAKER_00	Klar.
01:33:12.597	SPEAKER_00	Ja, das denke ich auch.
01:33:18.421	SPEAKER_00	Und sowas prägt einen dann natürlich auch.
01:33:21.585	SPEAKER_00	Ich hätte noch eine Frage.
01:33:22.625	SPEAKER_00	Du hast damals gesagt, dass du ausgezogen bist.
01:33:24.827	SPEAKER_00	Hast du denn immer den Kontakt zu deiner Familie, zu deinem Vater und deinen Geschwistern noch halten können?
01:33:29.430	SPEAKER_00	Oder war da erst mal ein Bruch?
01:33:32.591	SPEAKER_01	Mein Vater...
01:33:34.641	SPEAKER_01	Kam irgendwann, also den habe ich dann, trotz allem habe ich ihn zu meiner Abiturfeier, also wo dann das Zeugnis überreicht wurde,
01:33:47.013	SPEAKER_01	eingeladen.
01:33:48.176	SPEAKER_01	Und dann kam er auch und überreichte mir dann eine rote Rose und eine Uhr, die meiner Mutter gehört hat.
01:34:00.094	SPEAKER_01	Und bat mich doch zurückzukommen.
01:34:02.015	SPEAKER_01	Und dann habe ich aber gesagt, nee, das ist jetzt vorbei.
01:34:09.918	SPEAKER_01	Und das musste er natürlich auch so akzeptieren.
01:34:13.520	SPEAKER_01	Ich glaube, dass er auch hinterher ganz stolz war auf mich, dass ich eben bei so einem Projekt mitmache.
01:34:20.545	SPEAKER_01	Und er hat eigentlich immer so auch...
01:34:27.070	SPEAKER_01	Jetzt nicht unterstützt, aber schon auch sehr wohlwollend davon gesprochen.
01:34:32.395	SPEAKER_01	Und mit meinen Geschwistern, ja, das war... Kein Problem?
01:34:37.599	SPEAKER_01	Nö, eigentlich nicht.
01:34:38.760	SPEAKER_01	Also ich war zwar sauer auf den Bruder, aber erst mal... Aber ich bin ja auch nicht so nachtragend.
01:34:49.146	SPEAKER_00	Also dass du da weiterhin Kontakt auch hattest.
01:34:51.988	SPEAKER_00	Ja, ja.
01:34:54.914	SPEAKER_00	Okay, das war jetzt noch mal eine Frage zu meiner Neugierde, weil das manchmal ja auch auf Familiengeschichten dann Einfluss hat,
01:35:02.924	SPEAKER_00	wenn man solche anderen Wege geht, wie die Familie das auch sieht.
01:35:07.104	SPEAKER_01	Ja, die haben vielleicht...
01:35:09.377	SPEAKER_01	Nicht immer alle so verstanden, obwohl, also bis auf meinen älteren Bruder, aber hat alle anderen Geschwister.
01:35:16.939	SPEAKER_01	Also die sind auch zum Teil mit auf den Demos mitgegangen und so.
01:35:20.500	SPEAKER_01	Und mein Bruder Bastian, der hat ja auch viel fotografiert.
01:35:26.541	SPEAKER_01	Ja, also das war schon so einvernehmlich.
01:35:33.061	SPEAKER_00	Ja, schön.
01:35:36.122	SPEAKER_00	Ja gut.
01:35:38.704	SPEAKER_00	Nicht noch was hast, dann danke ich dir für das Gespräch.
01:35:41.988	SPEAKER_01	Ich weiß nicht, ob mir noch mehr einfällt irgendwann mal, aber ich glaube, das war jetzt so.
